ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,label
-0.5747849516747214,0.6394550469732574,0.7449786651804979,0.620593790492792,-0.7272971536684311,-0.436773426894663,0.16069094784063084,-0.2838742194168142,stressed
-0.6928244867438018,-0.46831312780147794,0.7253029452282411,-0.4778024168741615,0.7140851407088514,-0.37526579282433037,-0.7687001720002634,0.2531995103313995,stressed
-0.6293869064860856,0.12717427297705083,0.5447502213947515,-0.2555471504274821,0.7563125165273362,-0.2792918109205717,0.23634559661795715,0.4855107727255761,stressed
-0.11115453404031836,-0.37182996093985476,-0.6606184816386319,-0.14738684033516514,0.5254258948581201,-0.39311710244850906,-0.3745810000067217,0.14877770733389514,stressed
0.4810578769392628,-0.24627592664458386,-0.36124511350848987,0.3558636370138215,-0.3931232501915992,0.8507304547503979,0.6989105796290186,0.4111072672837289,stressed
0.5140974827443735,0.4152160756649802,-0.6821425504116116,0.680465253139512,0.17779696495068392,-0.6540599287331791,0.669171114984001,-0.7837676767993372,stressed
0.556896354298445,0.7260141261067354,-0.5306579950127308,0.8240737424230512,-0.5758912190941102,0.34015329447037335,0.8307210083853203,-0.8767763271126794,stressed
-0.1788645749427723,0.2921052758984762,-0.1992135656324242,0.4029108195371311,-0.33566179312822725,0.5855588802965744,0.3614194501879141,-0.8749566051996887,stressed
-0.7159828547715515,0.28303516937737505,-0.6570677081713046,0.769030276356153,0.6437510809186466,-0.48977216825325376,-0.33972141568033637,-0.01239435864455846,stressed
-0.1748164433762402,-0.357545860426123,0.31237449365383907,-0.39331582640690776,-0.46106016197812577,0.49430137510808725,-0.375305651876994,0.4003545266465202,stressed
-0.37215310972751214,-0.05791471621170195,-0.22453203034341773,-0.6573054403509101,-0.1927358359184388,0.32390158819893855,0.09968277075290602,-0.5617397372016207,stressed
0.20228877408059331,-0.3226722026297988,0.38734289406458633,0.2037530624135242,0.3873324888423751,-0.2914198775705915,0.37097120206576134,0.38482466225880063,stressed
-0.3483417776366887,-0.4232159019623154,0.6673099116807961,-0.19151599460895785,0.068793208728919,-0.43401148575947707,0.30020148448637135,0.29996574050314156,stressed
0.35917801760238866,0.08745215172981294,-0.4570515861943086,0.2728923026791973,0.10341906254244752,0.5418270467704209,0.8364544452002649,-0.5314180385796147,stressed
-0.008982616291245239,-0.6924027268837751,0.7751246733728748,0.4434828455807172,0.47259715323577645,-0.7113075980584496,0.057191887014675036,-0.38548169069145566,stressed
-0.18803418717406484,-0.6829748385140374,0.3017594803757306,0.2104521891202743,0.3040029556226864,0.4388702033366782,-0.3891134639343499,-0.5224837446096908,stressed
-0.24816428585925113,0.31075834544078795,-0.2427180022053582,-0.4275757599892874,-0.5945028707053266,-0.5647842794279031,-0.602595094698829,0.559263177588168,stressed
-0.2890406663129984,-0.7503550022062234,-0.05045739499418668,-0.7867267510553312,-0.2695059072326433,-0.4274135235901855,0.5891036604284156,0.4612670572262544,stressed
-0.08215765945019843,-0.6587554480185172,0.7408782675691019,-0.1821130503806888,-0.587568342536548,0.4422473665221248,-0.7702434507400248,-0.07976345087497466,stressed
0.3513506382714703,-0.42530273141973585,-0.5278389055493655,0.4816019773223089,-0.46389550392690837,-0.23738017952950174,0.755846451927063,-0.7262140453742989,stressed
-0.48767759406966205,0.12809026055040668,-0.38176575010163194,-0.28774530603531867,-0.7074370903510304,0.7137457266766573,0.7043495867971747,-0.8069061520364527,stressed
0.7146730833253,-0.06585140225030318,-0.2824160553488728,0.5236597365070994,0.3907968681231613,0.5179856519284546,-0.8225706225025697,-0.4572058575615603,stressed
0.7031390372453925,-0.29505514875821903,-0.08599956407527332,0.6030811069200367,-0.3181070264365091,0.21300735674497137,-0.6909129578228348,-0.3963826727516803,stressed
0.7494713793743195,-0.7098136873176625,-0.3132482252423463,-0.2774656157582415,0.2744948262622757,0.20684776059702853,0.48172042112006735,0.12731913000853481,stressed
0.01827743717841121,0.3786173560499446,0.3732915236221423,-0.6595857980778075,0.03858276967360788,-0.31072157363913533,0.08223979180617824,0.6770566034806719,stressed
0.4165985712404967,0.08129604589911502,0.018495813358201482,0.21635550221500105,-0.5053618782786469,-0.4572333641810214,0.1973525839050418,0.30776721672510093,stressed
0.8043041287062571,-0.7342581730228985,-0.7286810641691261,-0.28117724194499116,-0.6910911665249443,-0.22341539852869718,-0.5465249666228555,0.3429240969559718,stressed
-0.5240019512649849,-0.4073878372566776,0.16301398024503524,0.4989838344227493,0.5062118430294492,0.3618987223444772,-0.6084202404016504,0.399116110649491,stressed
-0.07765315662574981,0.2347196524854306,0.19294914825552606,-0.2129075885959928,0.23985531749664474,0.3557158593390106,-0.23160354074959455,-0.3292823325495863,stressed
0.06429007614796628,-0.3563915834105678,-0.10474970781724019,0.4248459396487412,0.9700908413588217,0.05426119384616053,-0.14773445742335076,-0.6299469621948625,stressed
-0.1616137184858462,0.4169901462398542,0.08510229392703028,-0.6357823499655265,-0.04979106987329254,0.05494677019507072,-0.6286466497336739,-0.10191527805151114,stressed
0.4818873265655583,0.4512687078474561,0.22707929800934018,-0.583927124418039,-0.10966343936661457,-0.40064248386331763,0.5302188560361842,-0.5775088740939007,stressed
-0.21604810152748832,-0.6130651983399069,-0.48758986871399335,0.44986210818638106,-0.5343357934726277,-0.4686184819539957,-0.28966641062849297,0.02894027287664938,stressed
0.5268133184763251,-0.33221103612650216,0.20959646832928783,0.05173742371406848,0.5791516383895734,-0.4585716499813689,-0.4496464079240383,0.5793869152743487,stressed
0.32850736280437925,-0.874371310426595,-0.051209113783011864,0.5409231034937446,0.6709069874084073,0.12035127633132373,-0.06790082912208142,-0.5586119197036807,stressed
-0.03516777122272959,0.4174982192636225,-0.26309387870458706,-0.5851501416514469,0.5438287474106462,-0.44073358806996027,-0.3496396929425946,-0.5952485070070126,stressed
-0.30941861780574725,0.7733498399745786,0.7017173241949473,0.504066757766483,-0.7837290612957851,0.5402229315618955,-0.655022589721932,0.19164078449100502,stressed
0.6042247875208945,0.7299450430257658,-0.5326553999021704,-0.04021506451746646,0.6953410245918628,-0.29254720017042685,-0.5612757016010789,-0.11934461148827266,stressed
-0.5288665657124351,0.5455714402114586,-0.41932270800628657,0.5671872554118063,0.4356746874643579,0.5262078714882735,-0.5762499328186875,-0.6363855781545915,stressed
-0.5748014971623854,0.5044938494805845,-0.3953173607572591,-0.4189706228783201,0.43081388359356015,0.6786254683935443,0.3948767732022944,0.6589454559620781,stressed
0.7462288769298506,0.699324925929111,0.14330601820709785,-0.3118549984925815,0.8116974117120788,0.7151357706921417,0.3161500500905168,0.3155424948433478,stressed
-0.2029563532075216,-0.10470567607935552,0.7994248377919446,0.24782624243170864,0.4724311870816416,-0.7781236181568385,-0.5111748726954954,-0.5676036156123667,stressed
0.6181047566948336,0.003274709230225298,-0.6059035618243013,0.4841369992718113,0.6721733864680796,-0.6825633555860017,0.30713063716265127,-0.3997622510018666,stressed
0.1201682902038734,0.2322631887602719,-0.4980431381185546,0.4712680744991882,-0.5491611910704028,-0.27940188682633393,0.4512366208110267,0.7228638460221394,stressed
-0.4014301924894797,-0.761155285531599,-0.06652089054740873,-0.047032266550699336,0.06121350686835224,-0.03332245744658386,0.10545189124721208,0.1646447915383263,stressed
-0.20022885103393093,-0.46646825350990806,-0.09300047694434892,-0.5488754260605205,0.5993188903484487,-0.6219608606881994,-0.5636179424075686,-0.6180755272639672,stressed
-0.296890247775029,0.739943876801414,-0.4467274675329572,0.45233561583969584,0.5766240347889302,-0.34309869497361073,0.7881383409051119,-0.37518225527721694,stressed
-0.4366057568929136,-0.5908208088366649,-0.2306050683722496,-0.5425827608050205,0.221312049414872,-0.6958090100072928,-0.6043092372433583,-0.20973792077638012,stressed
-0.13435317918365905,0.523623886962776,0.7933582542317286,-0.2407477558687805,0.3022918821430056,-0.07030688718863994,-0.6487432190522334,-0.7841658964346654,stressed
0.7260390514866262,-0.30092302989979264,-0.5705086931227035,0.4921458104609713,-0.19271710690045168,0.4639090922199836,0.5468271228305698,-0.0946427745814166,stressed
-0.018705348175858172,-0.7659406177631782,-0.3230712021617726,-0.3174309332087142,1.0661828632872414,0.19178358919407784,0.6683770032938111,-0.30307334792203855,stressed
-0.7199663934004266,-0.05233153944074625,0.29121942110314336,-0.04974846861095064,0.6498696310100524,0.41829381135371657,-0.563219748081851,0.7323731621299787,stressed
-0.07368657743419577,0.3745513251074367,-0.37482882389763095,0.06908019872924817,0.8090106313356936,-0.6536612371268695,0.649276774730598,0.4519765430203034,stressed
0.3808038784840142,-0.2839437944375079,-0.15597100103163852,0.8591920402385651,-0.29361199216591016,0.1701587390492676,0.19650621631089643,-0.12344040504104647,stressed
-0.5301710079920415,-0.4758275320757132,-0.3208434267688274,0.621162262547712,0.6864246667115511,0.7025560248724655,0.15704365520048869,0.623146910231552,stressed
0.5925212874466046,-0.7445916608204629,-0.31903595513477023,-0.3930255698240649,-0.25388721027398387,-0.12782578599880848,0.19248681049900163,-0.43896150665710465,stressed
0.4926957714401685,0.05081259949341146,-0.6125180512263378,-0.6369702865426099,0.04234321188424594,-0.34340757641401976,0.8260886541103967,0.6164964703653397,stressed
-0.2539370210714703,-0.5335666828444633,0.32717975499763974,-0.5690978603837824,0.17107972401798058,0.5028742963570068,-0.25439819558016974,-0.6014626304663028,stressed
-0.06788318119087547,-0.9068977373224966,-0.20209965577411843,0.3352604938049282,-0.31724145854668595,-0.6587661255803008,-0.31763464023748256,-0.537150617333615,stressed
-0.08852172080168223,-0.5472827588887526,-0.3344738847776683,-0.26568159476140163,-0.41542447689746753,-0.08879970135517994,0.13447353098076414,-0.0009292073014586927,stressed
0.429284448195215,0.7540182297618168,-0.34358486720677306,-0.9317962713618462,-0.7001938112597125,0.18433046285572674,0.33957055585143564,-0.44529106748498065,stressed
0.6651719296576977,-0.05847433100372477,-0.27968422307957064,-0.2857534710417053,0.16325320048926212,-0.5100905904807534,-0.5411356596077659,0.7645893255694962,stressed
-0.5408671951211631,-0.58440820289241,0.24886033916668038,0.34325549382137593,0.12355496737046771,-0.4558731609723501,-0.7556008784690483,-0.7240585050213659,stressed
-0.09499499361616481,-0.5855517404684906,0.8348148910476185,-0.7799329228982798,0.5058719809097741,0.2511465561559798,0.6005618027307243,-0.4230375358993081,stressed
-0.3506092731870514,0.47672350376165196,-0.5300236631821372,0.45012604483142027,0.09787329617464449,-0.40956561144705556,0.01415772606941617,-0.1658495388566687,stressed
