ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,label
-0.35577382613132585,0.13578131503381352,0.5935548396228503,0.4564571555698047,-0.280927580251067,-0.07174596201801366,-0.626345088107118,-0.5037402945837645,neutral
0.741577386189161,0.06188608672840856,-0.5687607003291737,-0.6388436222585313,0.21850627486820073,-0.22615764103875718,0.22788565594183008,0.5775522169003033,stressed
0.4071089630851934,-0.609765699703422,-0.13315843297215096,-0.38655074865925043,0.0857411088877766,0.2726459910939154,-0.13898085102715055,0.14771370235841463,stressed
-0.5583721349837835,0.4736368992274766,-0.16012892161565795,-0.25444041060770334,0.4779145352381147,-0.2740020910419514,0.5212564614829944,0.17227892505165227,calm
0.5381794675350136,-0.32053401645434954,-0.6090950737240117,-0.3686710957270882,0.3220944876293987,0.556379194072031,-0.21992577841291983,-0.2378656233878147,calm
0.11068097038412933,-0.23101526598993455,-0.7790495120819312,0.7082697928011484,0.37017432297746905,0.48340582599771137,-0.389904548793092,0.4025262817401426,stressed
0.6067618774577914,-0.1975846948583864,-0.6424410712098008,0.46578534522706205,-0.12406185065727528,0.14127180439899262,-0.7268548410694113,0.04490518576143249,calm
-0.16527172999491835,0.64385978355136,-0.43316911478818515,0.9727444694021421,-0.6955938128440305,-0.47714437955861294,-0.43478729154310314,0.4654428995942884,stressed
0.6961353911658659,0.6515854708572483,-0.5437629790764297,0.3736067013697375,-0.2889590655895403,0.344986492330052,0.1390663177675922,0.228013190307477,drowsy
-0.17110686400416747,-0.4842881388251122,-0.40246167830279655,-0.6534650175100982,-0.4280215673985275,0.5954096003693178,0.32282229446298927,-0.349397910504995,calm
0.3593614931233401,0.5536671464784716,0.49320474649499807,-0.6784015713899534,0.4163944457923151,-0.6173271890169858,-0.43789956488435805,-0.5760337539513009,drowsy
0.1899692502730336,0.42410486426070404,0.25445532818236327,0.3303007497549216,0.7221271734518333,-0.2231321469082646,-0.053193634805217535,-0.6058230261398897,calm
-0.6635690124051773,-0.6077730240408648,0.5126726531226369,-0.7442071389347924,0.3832698941646369,0.22240552855294976,-0.7824497374854357,0.20164737143711298,neutral
-0.19045874976143623,0.6215476054502019,0.2507629885143191,-0.31840876511693916,-0.4591416228187615,0.45301191269879465,0.48757141754072136,0.6650358652794962,calm
0.565181789493209,-0.19506955532501247,-0.25735627320067167,0.5184676491337795,0.21093790228603926,-0.3555169805936639,-0.5511674865134117,-0.6210037706555789,drowsy
0.555042345678309,0.4488345817603973,0.6532038502048674,0.4405228717195621,-0.893778693925843,0.4195489697284734,0.48175041115299555,0.7759117008435948,stressed
-0.6566174323881904,0.6280715401364079,0.7588875098609085,0.3069514632241557,0.23473906462321414,-0.40952761269800364,-0.2530183571576473,-0.0012758784576451729,neutral
-0.00011061851374669085,-0.46517012824050735,0.1164569848477021,-0.5507938769333101,0.8419036049648068,-0.4706535716145728,0.26425142151569364,-0.6793086250184676,stressed
-0.21195593781100894,0.2997240988905192,0.30279526830505293,0.24445478222089428,0.6726140089921508,-0.07278205644901484,-0.6823683826791361,0.08275908507086206,stressed
-0.31691164539815775,-0.24273371079621106,-0.5204792704146363,0.013809885245889386,-0.28195622037246953,0.41221390362740556,0.5089461172784897,-0.5505149756691408,neutral
0.7375019794410653,0.5643438132592081,0.43539904295481013,0.2520406303066872,0.3946205195480147,0.5922364869268695,0.7840819105368969,-0.11284793040658653,calm
